,pct_etrangers,pct_immigres,age_moyen,pct_femmes,taille_menage_moy,pct_hors_menage,ecart_csp_plus_hf,pct_0_19,pct_20_64,pct_65_plus,pct_csp_agriculteur,pct_csp_independant,pct_csp_plus,pct_csp_intermediaire,pct_csp_employe,pct_csp_ouvrier,pct_csp_retraite,pct_csp_sans_emploi,DISP_MED21,DISP_TP6021,DISP_GI21,DISP_RD21,DISP_S80S2021,DISP_PTSA21,DISP_PPAT21,DISP_PPEN21,DISP_PPSOC21,DISP_PCHO21,DISP_PPFAM21,DISP_PPLOGT21,DISP_PPMINI21,DISP_PIMPOT21,DISP_PACT21,pct_sup5,pct_sans_diplome,pct_capbep,pct_bac_plus,pct_chomage,pct_cdi,pct_cdd,pct_interim,pct_temps_partiel,pct_inactif,pct_etudiants,pct_actifs_voiture,pct_actifs_transports,pct_actifs_velo,pct_actifs_2roues,pct_actifs_marche,pct_proprietaires,pct_locataires,pct_hlm,pct_logvac,pct_maison,pct_appart,pct_petits_logements,pct_grands_logements,pct_logements_anciens,pct_logements_recents,pct_voiture_0,pct_voiture_2plus,surface_moyenne,pct_suroccupation,pct_chauffage_elec,pct_chauffage_fioul,pct_chauffage_gaz_ville,pct_chauffage_gaz_bouteille,pct_chauffage_autre,pct_garage,nb_pieces_moyen,pct_studios,pct_logements_5p_plus,bpe_total_pour1000,bpe_A_services_pour1000,bpe_B_commerces_pour1000,bpe_C_enseignement_pour1000,bpe_D_sante_pour1000,bpe_E_transports_pour1000,bpe_F_sports_culture_pour1000,bpe_G_tourisme_pour1000,bpe_educ_prioritaire_pour1000,bpe_ecole_privee_pour1000,bpe_sport_indoor_pour1000,pct_sport_accessible
pct_etrangers,1.0,0.975070214631144,-0.45200865943384766,0.0044498901415008845,0.005412047209276345,0.06965132321587957,0.018791464104903288,0.2876564206802602,0.2853477358997374,-0.39186387264321804,-0.22169190195353772,-0.18720986589765923,0.11303366702660085,-0.1639770604662469,0.19070507997805916,0.0038513677782704946,-0.49176207313946413,0.6030197232242054,-0.24628358263457673,0.6519527070636105,0.3000610321963699,0.40450407209346234,0.25293040831786173,0.19418456406389697,-0.16412098882473636,-0.40004673714373196,0.5213206852367243,0.654187031108176,0.4867845367700897,0.563926546892826,0.49896259954669464,0.0631186299054428,0.17522985543130723,0.179375881188835,0.3453202174965239,-0.41681284514200306,0.05713360064134083,0.504014678587655,-0.3402987230813647,0.28632965072919364,0.20070709004770054,0.08425324935496273,0.3531981637284821,0.2778602638007345,-0.5933071683243404,0.6679764203647196,0.1811471726748362,0.1520368301966375,0.2510346200587278,-0.6470603834474808,0.6447802278667452,0.539070727517587,0.051246235288567886,-0.6498088920292535,0.6421667257482058,0.4809104221459293,-0.5530430821861276,-0.23529316768073713,-0.09756639919735603,0.6303499591976893,-0.6176299214487767,-0.6340682117346308,0.5226116714093274,-0.15881470385328697,-0.36375808890885925,0.47393576388354935,-0.31049320558758436,-0.4488760121895052,-0.5603520363051168,-0.6187091247441019,0.4448427171080299,-0.6310772744315172,0.01721685161920652,-0.012731450940437842,0.0405154873345828,0.0032477434042408886,0.022261321244203856,0.544869909797957,-0.2759486469564889,-0.013535725960147921,0.37642179012717863,-0.018363820153943774,-0.14628625027641612,0.030922534754480962
pct_immigres,0.9750702146311442,1.0,-0.45564907284885486,0.035828731771054494,0.0014455487264186323,0.04930314739164282,0.05647158392244339,0.2844282683813705,0.29983684272981204,-0.40025460414356795,-0.2562883878222023,-0.19663877524309525,0.17024847882964933,-0.1269293654987727,0.19242137634546289,-0.05514934088738533,-0.5070235862812984,0.5914995944927419,-0.2022166235566045,0.621216036096926,0.32336146444520797,0.4338380311461922,0.2668842110208656,0.2455562656142789,-0.1566162264814956,-0.4194676396585301,0.4849788407958005,0.6449177955916261,0.4618708943106828,0.5282081647606477,0.4625859760204549,0.01429868157620255,0.22481811931591406,0.22838854572884512,0.3072507920803113,-0.4631257272497084,0.10865686491532266,0.4854378169121815,-0.29268865946378936,0.24704086087645627,0.1592714931263161,0.04457833990263827,0.32604647261166914,0.28790632553750095,-0.6379801118006042,0.724660610667322,0.19632399298176553,0.17722596616750355,0.24588783648341506,-0.6553145634684027,0.6527610910878927,0.5582030537177499,0.019825414398168498,-0.682257589345631,0.6752363021991697,0.4888700164683089,-0.5776888198319704,-0.27495408596863286,-0.09993351043230109,0.6504890749203854,-0.6372399284803746,-0.6544416583888526,0.5413206494468393,-0.15826381334805908,-0.39806841072193266,0.5124509942164354,-0.34008856432416856,-0.4970171774736045,-0.5554394890645997,-0.6443734919932693,0.4548121952595624,-0.6578554088892393,0.007904245792556342,-0.027582210551676003,0.03269741873634819,-0.012054148046585052,0.02546339531675933,0.6031981977469775,-0.3080328373774882,-0.024179745787212756,0.37699842683196244,-0.025734169079890665,-0.15932326155728524,0.03386819858117578
age_moyen,-0.4520086594338476,-0.45564907284885486,1.0,0.22977595189800845,0.0022985705090052657,0.07930919759631484,-0.1320362184823942,-0.7686170014093044,-0.6534964660235328,0.9683023836784971,0.201496922448767,0.2059438581727139,-0.23268911963497252,-0.3402136288081425,-0.36958533047618564,-0.1328335389987079,0.8970496368498481,-0.47195460723576405,0.07855995164681459,-0.26941813996714836,-0.009345048994120614,-0.1400331135485176,-0.01148421567308741,-0.6481848948146535,0.2909995802544353,0.8543112762453031,-0.2964600181586737,-0.41059373520635395,-0.42401356820035874,-0.30333048735440443,-0.21850213811331815,-0.014107126634325222,-0.6063309573040438,-0.20051926594029876,0.05762973422553717,0.2860171472736032,-0.207601252769239,-0.16268475340681351,0.13372815064043184,-0.03712177744280339,-0.12812116233006193,0.09733575425903712,-0.04887320334357846,-0.4044486658049221,0.3314221434910367,-0.4558661544574708,-0.13343305685545429,0.009743392592560426,-0.011948132984931553,0.4053576610318335,-0.41607609031530096,-0.354465118600866,0.14624159637372058,0.34436478700958656,-0.3413896303715063,-0.2963103726667206,0.2968052865204352,0.21687034672909214,-0.24197802272268817,-0.3192388024056822,0.20493440156676995,0.3440857161185859,-0.29438466687720366,0.06695977819776297,0.3165481558549927,-0.29833942079592995,0.18697371331696278,0.2691986226353899,0.24313127736243223,0.3091888103127437,-0.3027896649983608,0.27335688795468815,0.2194799418938046,0.1774823527208782,0.1419465562637027,0.015160786602320715,0.17547417754433425,-0.3469195466423698,0.3203733217031406,0.2461266944719135,-0.2068718207398071,0.015791905787143366,0.16973216443398,-0.0557643404964331
pct_femmes,0.004449890141500886,0.03582873177105449,0.22977595189800845,1.0,-0.004979299725025476,-0.14635038796120448,0.1607006459403648,-0.16837605325638,-0.2538724822251135,0.2921511470078818,-0.23340054382417164,-0.11599450275245776,0.12567183128554107,-0.08461159890039638,-0.09589413267696169,-0.2523009198923019,0.1914346059260888,0.008041157623843739,0.025759368908943595,0.08319446130334295,0.19623639806964727,0.1885048595798843,0.10304154682824937,-0.13826887635184892,0.06964662263579513,0.24384373296507117,0.0482443503334773,0.0017295118604155062,-0.06529323187502103,0.10641956297522304,0.10617638332544205,-0.10292942675606931,-0.13063039073134877,0.1764550707523036,0.010151193903418744,-0.22160161615113977,0.14126640422243475,0.19696286058008394,-0.02713204697387394,0.01157954867060643,-0.02058388897612236,0.04494585103601916,0.04634672071190692,0.12083245294694536,-0.19943416281638213,0.14042685262771018,0.21409442694208608,0.13479478189238137,0.2505591655734898,-0.28404220838491095,0.28897315237356086,0.2009455411952884,0.045487681751881136,-0.3341000939716562,0.34150858200175493,0.1253834404360287,-0.31343181194656944,-0.17635980100866244,-0.17805923126000936,0.24825505786907015,-0.3778480221767587,-0.2947931674114858,0.06078623576085422,-0.03346585926891046,-0.27000166204524495,0.33072763839709723,-0.2634749800447469,-0.383186093469729,-0.24540842410324348,-0.2945848920230748,0.09028399395665085,-0.3274531929713987,0.10695665458268383,-0.02520889340338454,0.13174075995457954,-0.004183768745577859,0.3088621607127621,0.010750527874847777,-0.19122003310611652,0.027652161356508706,0.022943451989430163,0.1191067215682284,-0.021486065432032225,0.02308542601357536
taille_menage_moy,0.005412047209276347,0.0014455487264186326,0.0022985705090052652,-0.004979299725025477,1.0,0.1475178619510686,-0.007445490745951443,-0.003207402630243958,-0.007410798263437005,0.007426391921830642,-0.003967231450050248,-0.011603405485011193,-0.006818607468693138,-0.017418800865621885,0.005197207227007762,-0.007716677928821773,-0.0014765495583708187,0.027605463378884927,-0.005675725899463155,0.00656877416583407,-0.00021496579028433064,0.007857942817126278,0.00627344641569797,-0.0042962943447831066,-0.0010800060820335851,-0.0032466415765931107,0.005356174717321575,0.0034883527844773686,0.0029849875539902726,0.006110133023031835,0.0059087240922720075,0.003010238325629536,-0.0040757750406591855,-0.0028706083300656764,0.028479287140590722,-0.013325949305569658,-0.006449030984225077,0.004255832640661338,-0.042489099854321546,0.05211824538770228,0.0006152148953172231,0.03943036794456169,0.04096030379314331,0.045052375706809596,-0.010283290501222758,0.0007689990454577908,0.0009717408886000484,-0.0038129493275661243,0.028822074659731352,-0.009566651429443669,-0.002105870438081439,-0.00324358564863869,-0.004877851130164125,-0.005302024150848488,0.004908245428655362,0.0262778678579824,-0.004161201727656608,0.004495738365558071,-0.005104745454876466,-0.0012566735319979026,-0.009473575812323734,-0.009244255447473145,0.00156450318372823,0.002476840660936146,-0.006510625325264629,0.0050014920869821955,-0.0053925379952423315,-0.007500473178295574,0.003463570994089714,-0.0071935254189861445,0.007105690192517988,-0.0031753300682987075,0.009879648169711928,0.0028237685280527837,0.01116312771424003,0.012440081914195138,0.011157791571543136,-0.004914314196867767,0.00073196751109157,0.0059577637878933595,-0.0021098179302189795,0.014479490175970597,0.007855454046555532,-0.00019333098079933573
pct_hors_menage,0.06965132321587957,0.04930314739164283,0.07930919759631484,-0.14635038796120448,0.1475178619510686,1.0,-0.05654457969683076,-0.15340762339526623,-0.009641048690918946,0.10594887167084974,-0.06045319327357947,-0.10096595909468183,-0.0672363876558124,-0.19391685408723033,-0.017536876207782996,-0.08685566497051098,0.03207830580288547,0.2768139664625207,-0.04878913822969179,0.05109681817925161,0.06717195250978826,0.06359768752362091,0.033977107815095185,-0.07936372843370876,0.0252281907582033,0.08031495121929808,0.031189757631216623,-0.013857852007708234,-0.0261516511586527,0.06032221682468431,0.05269880632843008,0.003959925627144056,-0.07421970316575702,-0.003995150039972423,0.141962967575849,-0.06866891628592343,-0.04105033777856017,0.04960607695409956,-0.2697372727926879,0.2557320216363233,0.01395619344541055,0.08070696722285234,0.34044875198340346,0.19170449815879861,-0.07183834541043742,-0.008424800397619605,0.058126397019880774,-0.0067002252474117965,0.187790164291259,-0.13234989446260617,0.12147763621290261,0.012846162549962964,0.09762214715375465,-0.07428572117006023,0.0663857645670465,0.1478609329635359,-0.08524434720462497,-0.01926572427729822,0.011642300443788074,0.06129273110526134,-0.10877153936313864,-0.11443681796186721,0.08140309738028004,0.023507812994425392,-0.04833787612742142,0.05383193651096904,-0.06132325740404695,-0.08994541841326566,-0.0682161384384902,-0.10916021959504531,0.17603468541225029,-0.09173586754661749,0.11540679121593986,0.017355466323760838,0.10268103605704636,0.18474810372997114,0.16892197006537185,-0.052803745275271784,0.046148503035254654,0.049678061434147804,-0.01693381368690508,0.08768070014820258,0.13035897667510496,-0.01347991002625264
ecart_csp_plus_hf,0.018791464104903288,0.05647158392244339,-0.1320362184823942,0.1607006459403648,-0.007445490745951443,-0.05654457969683075,1.0,-0.013477059322447324,0.2180083923449317,-0.14889350632153642,-0.21217204488152658,-0.05243283498504896,0.5503899164580354,0.2692408897240348,-0.1778352708249288,-0.4214678043121596,-0.19395055920239723,-0.034172409827916854,0.4293607916324765,-0.2385198035523606,0.26842814864599474,0.2707209460411271,0.1893343310537623,0.38137587428902964,0.17287708579792735,-0.230304903090585,-0.2586771274265918,-0.1468884068455881,-0.26335557771027046,-0.19591122141629785,-0.24042483742957857,-0.45352305590329406,0.39555927674641683,0.5015858310064397,-0.4020606700008783,-0.4351161598635334,0.5323787044813385,-0.18967885014210173,0.18213634696055944,-0.16535337735803685,-0.22669723495629523,-0.1832065194611442,-0.17231529131693685,0.19958705728629925,-0.25054092604000794,0.25846167117761004,0.24667542880792687,0.13434931121304833,0.04968626865200358,-0.061091890103273,0.06299644187289058,-0.06984705465649937,-0.12763703503722504,-0.21790501498123868,0.21995655258717658,0.17923577885485084,-0.01929161970447393,-0.13165311658608264,0.07501208716439765,0.11885253270559797,-0.11308977991531359,-0.12367763233876963,0.10723926659235034,0.05552029514215544,-0.20981436364393516,0.2001045517922578,-0.16950333248790522,-0.28817442831351153,0.011959386787824652,-0.15570114510925545,0.19309228902187767,-0.11707352901318453,-0.011872686426797466,-0.06043551887765125,0.023673667365648566,-0.05240062904095653,0.10855975050064372,0.07274649754300928,-0.21366366669605424,-0.03246309641967978,-0.11372972969916169,0.05912514929956744,-0.092318028906693,0.004626547495026611
pct_0_19,0.2876564206802602,0.2844282683813705,-0.7686170014093044,-0.16837605325638,-0.003207402630243959,-0.15340762339526623,-0.013477059322447315,1.0,0.06559285984140278,-0.6926219090399514,-0.10021334730340131,-0.1458758650720028,-0.1070823198019339,0.1680586934649878,0.35417388096339303,0.3286240179539629,-0.5616696815030614,0.3421608406333289,-0.19328646830794094,0.2520576288662643,-0.26059262011184176,-0.17237957616142272,-0.21684214908180585,0.3566484272325763,-0.3304079864890059,-0.5678234291835617,0.37087423103136863,0.2579758062966397,0.6141910114726012,0.2852142414444805,0.2574206430282546,0.239006682877668,0.2897221582020455,-0.17413102425479884,0.18316320036724945,0.05062228349434138,-0.1489670971079447,0.1782972851372808,0.02671426200213229,-0.11539000408666583,0.23027719795929993,-0.017778916783491822,0.09193601234198179,0.19054309455144855,0.03381692572035767,0.14628886998311352,-0.18667392496713586,-0.10372770728483513,-0.24488619755983304,-0.12532389140460554,0.14518254520464993,0.40479566918520987,-0.21171318437766237,0.0010205019889045629,-0.0007270116047946718,-0.17236163925947476,-0.05288342336907832,-0.265349799785258,0.21880976013932246,-0.041180372354254174,0.10973378873485264,0.03649148235834261,0.0528095931664702,-0.20270169528161516,-0.13951971988508874,0.19662928014007275,-0.041857662612328414,-0.05207322966407489,0.0018851729733315263,0.09675828924109432,-0.13792582514550814,0.06498741273284861,-0.33683445082224983,-0.2741312744757566,-0.28401494980486786,-0.04808299395013877,-0.27960237635613727,0.262080516010278,-0.17367993651673685,-0.32556649504034996,0.25079509069739103,-0.05858698242324269,-0.07378201233717288,0.06803260175469171
pct_20_64,0.2853477358997374,0.2998368427298121,-0.6534964660235328,-0.2538724822251135,-0.007410798263437002,-0.009641048690918948,0.2180083923449317,0.06559285984140278,1.0,-0.7651785410818525,-0.14319844508431,-0.08397686708830197,0.48959803970410176,0.4224124487161376,0.17922339746365165,-0.12865037391480838,-0.7590293391635639,0.22089910086204528,0.17312007484804842,0.013998915120786635,0.2532467508490169,0.3461531746420642,0.22801977573249946,0.6622527095727042,-0.05742843540860013,-0.731433436030927,-0.05840592796660237,0.26345485959187226,-0.10043782907172656,0.02540328650043199,-0.05714429720865548,-0.2794132436770441,0.6742801651067051,0.4686565625338133,-0.34973526594327226,-0.4189950471415856,0.4757442036166047,-0.07344353050028112,-0.08989741945094641,0.06896737829278947,-0.11762902047776103,-0.18688320262000374,-0.14194661263251815,0.2833678959406364,-0.4583456005303651,0.4749968215571334,0.3270752308903284,0.09556680904853349,0.17918947323285767,-0.33387680430151156,0.3278873819380497,0.016455552038724494,-0.019339473171830397,-0.3952709131558117,0.39159069866554,0.5334233301975375,-0.2527274113367777,0.015053209309075243,0.13596227268811711,0.41649704472351534,-0.28083435516873106,-0.42128288111134526,0.3097899016145991,0.12532759285310668,-0.23315832586451338,0.1430964259846985,-0.16082973714977045,-0.24743184893958112,-0.25715061874308204,-0.44173230351605225,0.5033852234598624,-0.3514804766866379,-0.0004279167544427174,0.02904851155489721,0.04802297766720399,-0.005349199521165394,-0.029189355186153988,0.22776370245153554,-0.24815649312412877,-0.032949894301943936,-0.015287670949393062,0.01212429653342035,-0.16953768972072983,0.00646652373565513
pct_65_plus,-0.39186387264321804,-0.40025460414356795,0.9683023836784971,0.2921511470078818,0.007426391921830642,0.10594887167084974,-0.1488935063215364,-0.6926219090399514,-0.7651785410818525,1.0,0.16817048902855636,0.15482352978773797,-0.284819300524266,-0.4137767676548516,-0.35806866767113277,-0.11903482804244878,0.9110636284958314,-0.38044335850259836,-0.0004312478894324656,-0.17274872312469464,-0.014924977075194017,-0.13899881277507373,-0.024917605329382024,-0.7088266384306824,0.2546943263098845,0.8950861670389728,-0.1970717138953323,-0.35688828372471704,-0.3236784777144806,-0.20238535780505726,-0.12478257408789921,0.04776703451853907,-0.6743394366876415,-0.2264212613080961,0.13463047796823113,0.2702118412817176,-0.2477805734790349,-0.06194955744288047,0.04774678111410317,0.024596920896872966,-0.06354757902770052,0.14656102245302405,0.04328936216791769,-0.32777447274201726,0.3094996298762904,-0.4377417215148227,-0.11598535478684203,-0.0021552805964712707,0.028473980118330574,0.3222052907857566,-0.3306887464252259,-0.27307226855814265,0.15057864284986539,0.2850661196463697,-0.28259521112742597,-0.27438002757454666,0.21680669944296435,0.16032438618350198,-0.23945907618694573,-0.27449813440993714,0.13220215156674267,0.28098291981049733,-0.2580071143161639,0.04019068367239429,0.25855943706433787,-0.23030503797247254,0.14326386900344673,0.21245601914813206,0.18466693271085358,0.25688033592277904,-0.2748850055292967,0.21213993496010206,0.21763747601731223,0.1558736509483422,0.14853483787447735,0.03489022306510075,0.2015013279595182,-0.3337370520619799,0.2914414071310212,0.23387606143065554,-0.15076409466227217,0.02903662826236755,0.1701563116699111,-0.04856952818679475
